43465,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:20,78.76,10:17.9,10:17.9
43470,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:25,78.8,10:17.9,10:17.9
43475,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:30,78.75,10:17.9,10:17.9
43480,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:35,78.75,10:17.9,10:17.9
43485,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:40,78.8,10:17.9,10:17.9
43490,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:45,78.76,10:17.9,10:17.9
43495,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:50,78.71,10:17.9,10:17.9
43500,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 4:55,78.71,10:17.9,10:17.9
43505,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:00,78.75,10:17.9,10:17.9
43510,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:05,78.71,10:17.9,10:17.9
43515,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:10,78.67,10:17.9,10:17.9
43520,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:15,78.67,10:17.9,10:17.9
43525,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:20,78.71,10:17.9,10:17.9
43530,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:25,78.69,10:17.9,10:17.9
43535,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:30,78.67,10:17.9,10:17.9
43540,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:35,78.69,10:17.9,10:17.9
43545,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:40,78.69,10:17.9,10:17.9
43550,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:45,78.71,10:17.9,10:17.9
43555,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:50,78.69,10:17.9,10:17.9
43560,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 5:55,78.71,10:17.9,10:17.9
43565,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:00,78.76,10:17.9,10:17.9
43570,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:05,78.75,10:17.9,10:17.9
43575,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:10,78.76,10:17.9,10:17.9
43580,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:15,78.75,10:17.9,10:17.9
43585,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:20,78.82,10:17.9,10:17.9
43590,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:25,78.75,10:17.9,10:17.9
43595,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:30,78.76,10:17.9,10:17.9
43600,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:35,78.8,10:17.9,10:17.9
43605,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:40,78.76,10:17.9,10:17.9
43610,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:45,78.8,10:17.9,10:17.9
43615,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:50,78.8,10:17.9,10:17.9
43620,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 6:55,78.82,10:17.9,10:17.9
43625,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:00,78.8,10:17.9,10:17.9
43630,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:05,78.87,10:17.9,10:17.9
43635,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:10,78.84,10:17.9,10:17.9
43640,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:15,78.87,10:17.9,10:17.9
43645,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:20,78.89,10:17.9,10:17.9
43650,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:25,78.93,10:17.9,10:17.9
43655,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:30,78.87,10:17.9,10:17.9
43660,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:35,78.89,10:17.9,10:17.9
43665,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:40,78.89,10:17.9,10:17.9
43670,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:45,78.93,10:17.9,10:17.9
43675,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:50,78.96,10:17.9,10:17.9
43680,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 7:55,78.94,10:17.9,10:17.9
43685,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:00,78.94,10:17.9,10:17.9
43690,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:05,78.96,10:17.9,10:17.9
43695,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:10,78.96,10:17.9,10:17.9
43700,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:15,79,10:17.9,10:17.9
43705,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:20,79,10:17.9,10:17.9
43710,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:25,79,10:17.9,10:17.9
43715,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:30,79.07,10:17.9,10:17.9
43720,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:35,79,10:17.9,10:17.9
43725,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:40,79.02,10:17.9,10:17.9
43730,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:45,79.07,10:17.9,10:17.9
43735,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:50,79.11,10:17.9,10:17.9
43740,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 8:55,79.11,10:17.9,10:17.9
43745,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:00,79.12,10:17.9,10:17.9
43750,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:05,79.11,10:17.9,10:17.9
43755,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:10,79.12,10:17.9,10:17.9
43760,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:15,79.11,10:17.9,10:17.9
43765,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:20,79.12,10:17.9,10:17.9
43770,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:25,79.14,10:17.9,10:17.9
43775,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:30,79.14,10:17.9,10:17.9
43780,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:35,79.18,10:17.9,10:17.9
43785,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:40,79.18,10:17.9,10:17.9
43790,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:45,79.23,10:17.9,10:17.9
43795,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:50,79.14,10:17.9,10:17.9
43800,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 9:55,79.2,10:17.9,10:17.9
43805,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:00,79.23,10:17.9,10:17.9
43810,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:05,79.18,10:17.9,10:17.9
43815,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:10,79.2,10:17.9,10:17.9
43820,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:15,79.18,10:17.9,10:17.9
43825,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:20,79.2,10:17.9,10:17.9
43830,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:25,79.25,10:17.9,10:17.9
43835,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:30,79.25,10:17.9,10:17.9
43840,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:35,79.23,10:17.9,10:17.9
43845,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:40,79.23,10:17.9,10:17.9
43850,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:45,79.25,10:17.9,10:17.9
43855,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:50,79.25,10:17.9,10:17.9
43860,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 10:55,79.25,10:17.9,10:17.9
43865,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:00,79.27,10:17.9,10:17.9
43870,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:05,79.27,10:17.9,10:17.9
43875,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:10,79.27,10:17.9,10:17.9
43880,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:15,79.32,10:17.9,10:17.9
43885,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:20,79.32,10:17.9,10:17.9
43890,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:25,79.3,10:17.9,10:17.9
43895,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:30,79.32,10:17.9,10:17.9
43900,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:35,79.32,10:17.9,10:17.9
43905,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:40,79.32,10:17.9,10:17.9
43910,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:45,79.36,10:17.9,10:17.9
43915,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:50,79.36,10:17.9,10:17.9
43920,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 11:55,79.41,10:17.9,10:17.9
43925,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:00,79.38,10:17.9,10:17.9
43930,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:05,79.43,10:17.9,10:17.9
43935,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:10,79.38,10:17.9,10:17.9
43940,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:15,79.43,10:17.9,10:17.9
43945,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:20,79.41,10:17.9,10:17.9
43950,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:25,79.38,10:17.9,10:17.9
43955,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:30,79.41,10:17.9,10:17.9
43960,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:35,79.41,10:17.9,10:17.9
43965,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:40,79.41,10:17.9,10:17.9
43970,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:45,79.45,10:17.9,10:17.9
43975,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:50,79.43,10:17.9,10:17.9
43980,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 12:55,79.41,10:17.9,10:17.9
43985,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:00,79.45,10:17.9,10:17.9
43990,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:05,79.43,10:17.9,10:17.9
43995,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:10,79.45,10:17.9,10:17.9
44000,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:15,79.48,10:17.9,10:17.9
44005,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:20,79.48,10:17.9,10:17.9
44010,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:25,79.56,10:17.9,10:17.9
44015,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:30,79.52,10:17.9,10:17.9
44020,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:35,79.5,10:17.9,10:17.9
44025,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:40,79.52,10:17.9,10:17.9
44030,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:45,79.52,10:17.9,10:17.9
44035,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:50,79.52,10:17.9,10:17.9
44040,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 13:55,79.52,10:17.9,10:17.9
44045,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:00,79.56,10:17.9,10:17.9
44050,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:05,79.56,10:17.9,10:17.9
44055,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:10,79.57,10:17.9,10:17.9
44060,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:15,79.61,10:17.9,10:17.9
44065,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:20,79.63,10:17.9,10:17.9
44070,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:25,79.63,10:17.9,10:17.9
44075,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:30,79.61,10:17.9,10:17.9
44080,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:35,79.61,10:17.9,10:17.9
44085,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:40,79.61,10:17.9,10:17.9
44090,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:45,79.65,10:17.9,10:17.9
44095,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:50,79.63,10:17.9,10:17.9
44100,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 14:55,79.65,10:17.9,10:17.9
44105,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:00,79.7,10:17.9,10:17.9
44110,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:05,79.65,10:17.9,10:17.9
44115,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:10,79.7,10:17.9,10:17.9
44120,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:15,79.68,10:17.9,10:17.9
44125,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:20,79.68,10:17.9,10:17.9
44130,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:25,79.68,10:17.9,10:17.9
44135,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:30,79.7,10:17.9,10:17.9
44140,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:35,79.7,10:17.9,10:17.9
44145,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:40,79.7,10:17.9,10:17.9
44150,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:45,79.7,10:17.9,10:17.9
44155,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:50,79.75,10:17.9,10:17.9
44160,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 15:55,79.74,10:17.9,10:17.9
44165,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:00,79.74,10:17.9,10:17.9
44170,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:05,79.77,10:17.9,10:17.9
44175,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:10,79.81,10:17.9,10:17.9
44180,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:15,79.75,10:17.9,10:17.9
44185,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:20,79.83,10:17.9,10:17.9
44190,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:25,79.77,10:17.9,10:17.9
44195,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:30,79.81,10:17.9,10:17.9
44200,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:35,79.81,10:17.9,10:17.9
44205,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:40,79.81,10:17.9,10:17.9
44210,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:45,79.75,10:17.9,10:17.9
44215,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:50,79.81,10:17.9,10:17.9
44220,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 16:55,79.86,10:17.9,10:17.9
44225,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:00,79.81,10:17.9,10:17.9
44230,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:05,79.83,10:17.9,10:17.9
44235,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:10,79.83,10:17.9,10:17.9
44240,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:15,79.81,10:17.9,10:17.9
44245,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:20,79.86,10:17.9,10:17.9
44250,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:25,79.86,10:17.9,10:17.9
44255,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:30,79.88,10:17.9,10:17.9
44260,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:35,79.88,10:17.9,10:17.9
44265,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:40,79.92,10:17.9,10:17.9
44270,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:45,79.86,10:17.9,10:17.9
44275,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:50,79.88,10:17.9,10:17.9
44280,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 17:55,79.93,10:17.9,10:17.9
44285,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:00,79.92,10:17.9,10:17.9
44290,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:05,79.88,10:17.9,10:17.9
44295,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:10,79.83,10:17.9,10:17.9
44300,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:15,79.83,10:17.9,10:17.9
44304,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:20,79.81,10:17.9,10:17.9
44309,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:25,79.86,10:17.9,10:17.9
44314,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:30,79.77,10:17.9,10:17.9
44319,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:35,79.77,10:17.9,10:17.9
44324,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:40,79.77,10:17.9,10:17.9
44329,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:45,79.75,10:17.9,10:17.9
44334,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:50,79.75,10:17.9,10:17.9
44339,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 18:55,79.75,10:17.9,10:17.9
44344,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:00,79.74,10:17.9,10:17.9
44349,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:05,79.7,10:17.9,10:17.9
44354,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:10,79.74,10:17.9,10:17.9
44359,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:15,79.7,10:17.9,10:17.9
44364,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:20,79.68,10:17.9,10:17.9
44369,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:25,79.68,10:17.9,10:17.9
44374,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:30,79.65,10:17.9,10:17.9
44379,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:35,79.65,10:17.9,10:17.9
44384,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:40,79.68,10:17.9,10:17.9
44389,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:45,79.68,10:17.9,10:17.9
44394,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:50,79.65,10:17.9,10:17.9
44399,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 19:55,79.65,10:17.9,10:17.9
44404,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:00,79.61,10:17.9,10:17.9
44409,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:05,79.65,10:17.9,10:17.9
44414,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:10,79.61,10:17.9,10:17.9
44419,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:15,79.63,10:17.9,10:17.9
44424,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:20,79.61,10:17.9,10:17.9
44429,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:25,79.61,10:17.9,10:17.9
44434,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:30,79.57,10:17.9,10:17.9
44439,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:35,79.56,10:17.9,10:17.9
44444,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:40,79.56,10:17.9,10:17.9
44449,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:45,79.57,10:17.9,10:17.9
44454,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:50,79.57,10:17.9,10:17.9
44459,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 20:55,79.56,10:17.9,10:17.9
44464,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 21:00,79.52,10:17.9,10:17.9
44469,7488744a-0824-405a-8af9-4a74db5c49ba,2018-09-17 21:05,79.56,10:17.9,10:17.9
