route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7634,3,5766909,Route 1 North Ave Station,1,315575,103133
7634,3,5780435,Route 1 Marietta Blvd,0,317358,103208
7634,3,5757582,Route 1 North Ave Station,1,317358,103133
7634,3,5795359,Route 1 Marietta Blvd,0,317358,103208
7634,3,5753267,Route 1 Marietta Blvd,0,317358,103208
7634,3,5761748,Route 1 North Ave Station,1,315575,103133
7634,3,5753261,Route 1 North Ave Station,1,315575,103133
7634,3,5766911,Route 1 North Ave Station,1,317358,103133
7634,3,5761750,Route 1 Marietta Blvd,0,315575,103208
7634,3,5757585,Route 1 North Ave Station,1,317358,103133
7634,3,5792846,Route 1 Marietta Blvd,0,317358,103208
7634,3,5753266,Route 1 Marietta Blvd,0,315575,103208
7634,3,5790999,Route 1 Marietta Blvd,0,317358,103208
7634,3,5772359,Route 1 North Ave Station,1,317358,103133
7634,3,5753262,Route 1 North Ave Station,1,315575,103133
7634,3,5781654,Route 1 North Ave Station,1,317358,103133
7634,3,5781656,Route 1 Marietta Blvd,0,315575,103208
7634,3,5761747,Route 1 North Ave Station,1,317358,103133
7634,3,5772356,Route 1 North Ave Station,1,317358,103133
7634,3,5780433,Route 1 North Ave Station,1,315575,103133
7634,3,5774072,Route 1 Marietta Blvd,0,315575,103208
7634,3,5761746,Route 1 North Ave Station,1,315575,103133
7634,3,5773825,Route 1 Marietta Blvd,0,317358,103208
7634,3,5781657,Route 1 Marietta Blvd,0,317358,103208
7634,3,5757584,Route 1 North Ave Station,1,317358,103133
7634,3,5753265,Route 1 Marietta Blvd,0,315575,103208
7634,3,5793057,Route 1 North Ave Station,1,315575,103133
7634,3,5753264,Route 1 Marietta Blvd,0,315575,103208
7634,3,5794527,Route 1 Marietta Blvd,0,315575,103208
7634,3,5757586,Route 1 Marietta Blvd,0,315575,103208
7634,3,5772357,Route 1 North Ave Station,1,317358,103133
7634,3,5772358,Route 1 North Ave Station,1,317358,103133
7634,3,5757583,Route 1 North Ave Station,1,317358,103133
7634,3,5761749,Route 1 Marietta Blvd,0,315575,103208
7634,3,5766912,Route 1 North Ave Station,1,315575,103133
7634,3,5766913,Route 1 Marietta Blvd,0,317358,103208
7634,3,5766910,Route 1 North Ave Station,1,315575,103133
7634,3,5774071,Route 1 Marietta Blvd,0,315575,103208
7634,3,5780434,Route 1 Marietta Blvd,0,317358,103208
7634,3,5761751,Route 1 Marietta Blvd,0,317358,103208
7634,3,5773824,Route 1 North Ave Station,1,315575,103133
7634,3,5781658,Route 1 Marietta Blvd,0,315575,103208
7634,3,5790779,Route 1 Marietta Blvd,0,315575,103208
7634,3,5789230,Route 1 North Ave Station,1,317358,103133
7634,3,5753263,Route 1 Marietta Blvd,0,317358,103208
7634,3,5781653,Route 1 North Ave Station,1,315575,103133
7634,3,5766908,Route 1 North Ave Station,1,315575,103133
7634,3,5781655,Route 1 Marietta Blvd,0,317358,103208
7634,3,5790778,Route 1 North Ave Station,1,317358,103133
7634,4,5778864,Route 1 North Ave Station,1,316080,103133
7634,4,5778863,Route 1 North Ave Station,1,315819,103133
7634,4,5769897,Route 1 North Ave Station,1,315819,103133
7634,4,5763461,Route 1 North Ave Station,1,316080,103133
7634,4,5762157,Route 1 North Ave Station,1,315819,103133
7634,4,5782758,Route 1 Marietta Blvd,0,315819,103208
7634,4,5790849,Route 1 Marietta Blvd,0,315819,103208
7634,4,5762161,Route 1 Marietta Blvd,0,316080,103208
7634,4,5789791,Route 1 Marietta Blvd,0,316080,103208
7634,4,5766759,Route 1 North Ave Station,1,315819,103133
7634,4,5776687,Route 1 Marietta Blvd,0,316080,103208
7634,4,5791751,Route 1 North Ave Station,1,316080,103133
7634,4,5776685,Route 1 North Ave Station,1,315819,103133
7634,4,5788173,Route 1 Marietta Blvd,0,315819,103208
7634,4,5789371,Route 1 Marietta Blvd,0,315819,103208
7634,4,5795361,Route 1 Marietta Blvd,0,315819,103208
7634,4,5754060,Route 1 Marietta Blvd,0,315819,103208
7634,4,5762158,Route 1 North Ave Station,1,315819,103133
7634,4,5776684,Route 1 North Ave Station,1,316080,103133
7634,4,5758299,Route 1 North Ave Station,1,315819,103133
7634,4,5763462,Route 1 North Ave Station,1,316080,103133
7634,4,5754059,Route 1 Marietta Blvd,0,316080,103208
7634,4,5767211,Route 1 Marietta Blvd,0,316080,103208
7634,4,5778867,Route 1 Marietta Blvd,0,315819,103208
7634,4,5782756,Route 1 North Ave Station,1,316080,103133
7634,4,5793058,Route 1 North Ave Station,1,315819,103133
7634,4,5776686,Route 1 Marietta Blvd,0,315819,103208
7634,4,5758297,Route 1 North Ave Station,1,315819,103133
7634,4,5783666,Route 1 North Ave Station,1,315819,103133
7634,4,5762159,Route 1 Marietta Blvd,0,315819,103208
7634,4,5769898,Route 1 Marietta Blvd,0,315819,103208
7634,4,5778865,Route 1 North Ave Station,1,316080,103133
7634,4,5780639,Route 1 Marietta Blvd,0,315819,103208
7634,4,5763460,Route 1 North Ave Station,1,316080,103133
7634,4,5776683,Route 1 North Ave Station,1,316080,103133
7634,4,5782757,Route 1 Marietta Blvd,0,315819,103208
7634,4,5763465,Route 1 Marietta Blvd,0,316080,103208
7634,4,5762160,Route 1 Marietta Blvd,0,316080,103208
7634,4,5793454,Route 1 Marietta Blvd,0,316080,103208
7634,4,5762156,Route 1 North Ave Station,1,315819,103133
7634,4,5778866,Route 1 North Ave Station,1,316080,103133
7634,4,5763464,Route 1 Marietta Blvd,0,316080,103208
7634,4,5795360,Route 1 North Ave Station,1,315819,103133
7634,4,5789790,Route 1 Marietta Blvd,0,316080,103208
7634,4,5754058,Route 1 North Ave Station,1,316080,103133
7634,4,5790780,Route 1 North Ave Station,1,316080,103133
7634,4,5758298,Route 1 North Ave Station,1,315819,103133
7634,4,5777927,Route 1 Marietta Blvd,0,316080,103208
7634,4,5763463,Route 1 Marietta Blvd,0,316080,103208
7634,5,5780512,Route 1 Marietta Blvd,0,316842,102961
7634,5,5774861,Route 1 North Ave Station,1,315576,103133
7634,5,5765755,Route 1 North Ave Station,1,316344,103133
7634,5,5774864,Route 1 Marietta Blvd,0,316842,102961
7634,5,5754759,Route 1 North Ave Station,1,316842,103133
7634,5,5780503,Route 1 North Ave Station,1,315577,103133
7634,5,5772450,Route 1 Marietta Blvd,0,316344,102961
7634,5,5765753,Route 1 North Ave Station,1,315576,103237
7634,5,5794529,Route 1 Marietta Blvd,0,316081,103208
7634,5,5774862,Route 1 North Ave Station,1,317359,103133
7634,5,5780258,Route 1 North Ave Station,1,315576,103295
7634,5,5784241,Route 1 North Ave Station,1,316081,103237
7634,5,5780499,Route 1 North Ave Station,1,316344,103237
7634,5,5780505,Route 1 North Ave Station,1,315577,103237
7634,5,5786159,Route 1 North Ave Station,1,316344,103133
7634,5,5754761,Route 1 Marietta Blvd,0,317359,102961
7634,5,5754758,Route 1 North Ave Station,1,315577,103237
7634,5,5769092,Route 1 Marietta Blvd,0,317359,103208
7634,5,5769089,Route 1 North Ave Station,1,317359,103237
7634,5,5780169,Route 1 Marietta Blvd,0,316344,102961
7634,5,5786160,Route 1 North Ave Station,1,316081,103133
7634,5,5769090,Route 1 Marietta Blvd,0,316344,102961
7634,5,5793059,Route 1 Marietta Blvd,0,316081,103208
7634,5,5780511,Route 1 Marietta Blvd,0,317359,103208
7634,5,5774865,Route 1 Marietta Blvd,0,317359,103208
7634,5,5769088,Route 1 North Ave Station,1,315577,103133
7634,5,5765751,Route 1 North Ave Station,1,316081,103295
7634,5,5783784,Route 1 Marietta Blvd,0,316081,102961
7634,5,5792847,Route 1 North Ave Station,1,316344,103133
7634,5,5758848,Route 1 Marietta Blvd,0,315577,103208
7634,5,5772449,Route 1 North Ave Station,1,316842,103133
7634,5,5795362,Route 1 Marietta Blvd,0,316081,103208
7634,5,5758844,Route 1 North Ave Station,1,316081,103133
7634,5,5765762,Route 1 Marietta Blvd,0,316842,102961
7634,5,5780500,Route 1 North Ave Station,1,317085,103133
7634,5,5786166,Route 1 Marietta Blvd,0,317359,102961
7634,5,5780506,Route 1 Marietta Blvd,0,316081,102961
7634,5,5788809,Route 1 Marietta Blvd,0,316344,103208
7634,5,5758845,Route 1 North Ave Station,1,317359,103237
7634,5,5777402,Route 1 North Ave Station,1,317359,103237
7634,5,5754612,Route 1 Marietta Blvd,0,315577,103208
7634,5,5789639,Route 1 North Ave Station,1,315577,103237
7634,5,5780509,Route 1 Marietta Blvd,0,316344,102961
7634,5,5769091,Route 1 Marietta Blvd,0,317085,102961
7634,5,5765757,Route 1 Marietta Blvd,0,315576,102961
7634,5,5780501,Route 1 North Ave Station,1,316081,103237
7634,5,5758846,Route 1 Marietta Blvd,0,316081,103208
7634,5,5786162,Route 1 North Ave Station,1,316344,103237
7634,5,5783783,Route 1 North Ave Station,1,316842,103237
7634,5,5780168,Route 1 North Ave Station,1,317359,103133
7634,5,5774863,Route 1 Marietta Blvd,0,315577,102961
7634,5,5758847,Route 1 Marietta Blvd,0,316344,103208
7634,5,5786164,Route 1 Marietta Blvd,0,315576,103208
7634,5,5780510,Route 1 Marietta Blvd,0,316081,102961
7634,5,5772451,Route 1 Marietta Blvd,0,315577,102961
7634,5,5754762,Route 1 Marietta Blvd,0,315577,103208
7634,5,5765752,Route 1 North Ave Station,1,316081,103237
7634,5,5788359,Route 1 North Ave Station,1,316344,103133
7634,5,5765761,Route 1 Marietta Blvd,0,316842,103208
7634,5,5754763,Route 1 Marietta Blvd,0,316842,102961
7634,5,5787990,Route 1 North Ave Station,1,316842,103133
7634,5,5754760,Route 1 North Ave Station,1,316842,103133
7634,5,5793455,Route 1 North Ave Station,1,317359,103237
7634,5,5765758,Route 1 Marietta Blvd,0,315577,102961
7634,5,5790205,Route 1 Marietta Blvd,0,315577,103208
7634,5,5790781,Route 1 Marietta Blvd,0,317085,103208
7634,5,5786161,Route 1 North Ave Station,1,316344,103237
7634,5,5786165,Route 1 Marietta Blvd,0,315577,102961
7634,5,5780502,Route 1 North Ave Station,1,315577,103237
7634,5,5780507,Route 1 Marietta Blvd,0,315576,103208
7634,5,5791753,Route 1 Marietta Blvd,0,316344,102961
7634,5,5765754,Route 1 North Ave Station,1,316344,103237
7634,5,5794528,Route 1 North Ave Station,1,316081,103237
7634,5,5772448,Route 1 North Ave Station,1,316344,103133
7634,5,5784242,Route 1 Marietta Blvd,0,316344,103208
7634,5,5791752,Route 1 Marietta Blvd,0,316842,103208
7634,5,5769087,Route 1 North Ave Station,1,316081,103133
7634,5,5780508,Route 1 Marietta Blvd,0,316081,102961
7634,5,5765759,Route 1 Marietta Blvd,0,316081,102961
7634,5,5786163,Route 1 North Ave Station,1,316842,103133
7634,5,5754611,Route 1 North Ave Station,1,315577,103133
7634,5,5790782,Route 1 Marietta Blvd,0,316081,102961
7634,5,5784243,Route 1 Marietta Blvd,0,317359,103208
7634,5,5758843,Route 1 North Ave Station,1,315577,103237
7634,5,5765760,Route 1 Marietta Blvd,0,316344,103208
7634,5,5754757,Route 1 North Ave Station,1,317085,103237
7634,5,5789231,Route 1 North Ave Station,1,315577,103133
7634,5,5780504,Route 1 North Ave Station,1,316081,103237
7634,5,5765756,Route 1 North Ave Station,1,316081,103133
7635,3,5772363,Route 2 - East Lake Station,0,315579,103217
7635,3,5793456,Route 2 - East Lake Station,0,315579,103217
7635,3,5757594,Route 2 - East Lake Station,0,315578,103217
7635,3,5774073,Route 2 - North Avenue Station,1,315578,102955
7635,3,5761754,Route 2 - North Avenue Station,1,315578,102955
7635,3,5753270,Route 2 - East Lake Station,0,316843,103217
7635,3,5781669,Route 2 - East Lake Station,0,316844,103217
7635,3,5781666,Route 2 - North Avenue Station,1,316843,102955
7635,3,5789372,Route 2 - East Lake Station,0,316844,103217
7635,3,5772364,Route 2 - East Lake Station,0,315578,103217
7635,3,5761759,Route 2 - East Lake Station,0,315578,103217
7635,3,5757596,Route 2 - East Lake Station,0,316843,103217
7635,3,5774075,Route 2 - North Avenue Station,1,316843,102955
7635,3,5781665,Route 2 - North Avenue Station,1,316844,102955
7635,3,5757593,Route 2 - North Avenue Station,1,317086,102955
7635,3,5793457,Route 2 - East Lake Station,0,317086,103217
7635,3,5791000,Route 2 - East Lake Station,0,316844,103217
7635,3,5780442,Route 2 - East Lake Station,0,316844,103217
7635,3,5780443,Route 2 - East Lake Station,0,315578,103217
7635,3,5781662,Route 2 - North Avenue Station,1,316843,102955
7635,3,5761756,Route 2 - East Lake Station,0,316844,103217
7635,3,5753271,Route 2 - East Lake Station,0,316844,103217
7635,3,5757595,Route 2 - East Lake Station,0,317086,103217
7635,3,5761753,Route 2 - North Avenue Station,1,316844,102955
7635,3,5780441,Route 2 - East Lake Station,0,315579,103217
7635,3,5766917,Route 2 - East Lake Station,0,315579,103217
7635,3,5766915,Route 2 - East Lake Station,0,316843,103217
7635,3,5793060,Route 2 - East Lake Station,0,317086,103217
7635,3,5772362,Route 2 - North Avenue Station,1,316843,102955
7635,3,5781670,Route 2 - East Lake Station,0,315579,103217
7635,3,5781664,Route 2 - North Avenue Station,1,316843,102955
7635,3,5793061,Route 2 - East Lake Station,0,316843,103217
7635,3,5793459,Route 2 - East Lake Station,0,316843,103217
7635,3,5757589,Route 2 - North Avenue Station,1,315579,102955
7635,3,5780440,Route 2 - North Avenue Station,1,315578,102955
7635,3,5790783,Route 2 - North Avenue Station,1,316844,102955
7635,3,5766914,Route 2 - North Avenue Station,1,317086,102955
7635,3,5761761,Route 2 - East Lake Station,0,317086,103217
7635,3,5772360,Route 2 - North Avenue Station,1,315578,102955
7635,3,5789232,Route 2 - East Lake Station,0,316844,103217
7635,3,5781667,Route 2 - East Lake Station,0,317086,103217
7635,3,5761760,Route 2 - East Lake Station,0,315578,103217
7635,3,5774076,Route 2 - North Avenue Station,1,317086,102955
7635,3,5780437,Route 2 - North Avenue Station,1,315578,102955
7635,3,5790784,Route 2 - North Avenue Station,1,315579,102955
7635,3,5761758,Route 2 - East Lake Station,0,316843,103217
7635,3,5753268,Route 2 - North Avenue Station,1,317086,102955
7635,3,5780439,Route 2 - North Avenue Station,1,317086,102955
7635,3,5781663,Route 2 - North Avenue Station,1,317086,102955
7635,3,5781660,Route 2 - North Avenue Station,1,315579,102955
7635,3,5780438,Route 2 - North Avenue Station,1,315579,102955
7635,3,5772365,Route 2 - East Lake Station,0,315579,103217
7635,3,5757588,Route 2 - North Avenue Station,1,315578,102955
7635,3,5757591,Route 2 - North Avenue Station,1,315578,102955
7635,3,5789152,Route 2 - North Avenue Station,1,316843,102955
7635,3,5794531,Route 2 - East Lake Station,0,315579,103217
7635,3,5761752,Route 2 - North Avenue Station,1,315579,102955
7635,3,5774078,Route 2 - East Lake Station,0,316843,103217
7635,3,5780436,Route 2 - North Avenue Station,1,317086,102955
7635,3,5757587,Route 2 - North Avenue Station,1,316844,102955
7635,3,5753269,Route 2 - East Lake Station,0,316843,103217
7635,3,5757592,Route 2 - North Avenue Station,1,316844,102955
7635,3,5774077,Route 2 - East Lake Station,0,315578,103217
7635,3,5761755,Route 2 - North Avenue Station,1,316844,102955
7635,3,5781659,Route 2 - North Avenue Station,1,316843,102955
7635,3,5766916,Route 2 - East Lake Station,0,317086,103217
7635,3,5772361,Route 2 - North Avenue Station,1,315579,102955
7635,3,5753273,Route 2 - East Lake Station,0,316844,103217
7635,3,5774074,Route 2 - North Avenue Station,1,316844,102955
7635,3,5761757,Route 2 - East Lake Station,0,317086,103217
7635,3,5781668,Route 2 - East Lake Station,0,317086,103217
7635,3,5794532,Route 2 - East Lake Station,0,315579,103217
7635,3,5753272,Route 2 - East Lake Station,0,315578,103217
7635,3,5757590,Route 2 - North Avenue Station,1,317086,102955
7635,3,5791754,Route 2 - North Avenue Station,1,315578,102955
7635,3,5794530,Route 2 - North Avenue Station,1,315579,102955
7635,3,5781661,Route 2 - North Avenue Station,1,316843,102955
7635,4,5777928,Route 2 - North Avenue Station,1,315821,102955
7635,4,5776688,Route 2 - North Avenue Station,1,315820,102955
7635,4,5790850,Route 2 - East Lake Station,0,317087,103217
7635,4,5793458,Route 2 - North Avenue Station,1,316845,102955
7635,4,5774465,Route 2 - North Avenue Station,1,317087,102955
7635,4,5762165,Route 2 - North Avenue Station,1,316082,102955
7635,4,5790206,Route 2 - East Lake Station,0,315820,103217
7635,4,5769904,Route 2 - East Lake Station,0,315820,103217
7635,4,5777932,Route 2 - East Lake Station,0,316082,103217
7635,4,5763466,Route 2 - North Avenue Station,1,316082,102955
7635,4,5763468,Route 2 - North Avenue Station,1,315821,102955
7635,4,5758305,Route 2 - East Lake Station,0,315821,103217
7635,4,5769903,Route 2 - East Lake Station,0,316082,103217
7635,4,5777931,Route 2 - East Lake Station,0,315820,103217
7635,4,5767213,Route 2 - East Lake Station,0,315820,103217
7635,4,5758302,Route 2 - North Avenue Station,1,317087,102955
7635,4,5758301,Route 2 - North Avenue Station,1,315820,102955
7635,4,5762162,Route 2 - North Avenue Station,1,316845,102955
7635,4,5754061,Route 2 - North Avenue Station,1,316082,102955
7635,4,5769902,Route 2 - North Avenue Station,1,316082,102955
7635,4,5777934,Route 2 - East Lake Station,0,316845,103217
7635,4,5762164,Route 2 - North Avenue Station,1,315821,102955
7635,4,5783668,Route 2 - East Lake Station,0,315821,103217
7635,4,5763469,Route 2 - East Lake Station,0,316082,103217
7635,4,5762167,Route 2 - East Lake Station,0,316082,103217
7635,4,5762166,Route 2 - North Avenue Station,1,317087,102955
7635,4,5776689,Route 2 - North Avenue Station,1,315820,102955
7635,4,5754065,Route 2 - East Lake Station,0,316082,103217
7635,4,5758303,Route 2 - North Avenue Station,1,315820,102955
7635,4,5778870,Route 2 - East Lake Station,0,315820,103217
7635,4,5754064,Route 2 - North Avenue Station,1,315820,102955
7635,4,5791755,Route 2 - East Lake Station,0,316845,103217
7635,4,5790699,Route 2 - East Lake Station,0,316845,103217
7635,4,5776690,Route 2 - North Avenue Station,1,317087,102955
7635,4,5754063,Route 2 - North Avenue Station,1,315820,102955
7635,4,5778871,Route 2 - East Lake Station,0,316845,103217
7635,4,5793705,Route 2 - North Avenue Station,1,316082,102955
7635,4,5762163,Route 2 - North Avenue Station,1,315821,102955
7635,4,5790786,Route 2 - East Lake Station,0,315821,103217
7635,4,5778868,Route 2 - North Avenue Station,1,316082,102955
7635,4,5792848,Route 2 - East Lake Station,0,315821,103217
7635,4,5762169,Route 2 - East Lake Station,0,316845,103217
7635,4,5777929,Route 2 - North Avenue Station,1,315821,102955
7635,4,5769901,Route 2 - North Avenue Station,1,315820,102955
7635,4,5769900,Route 2 - North Avenue Station,1,315821,102955
7635,4,5769905,Route 2 - East Lake Station,0,316845,103217
7635,4,5776694,Route 2 - East Lake Station,0,317087,103217
7635,4,5793062,Route 2 - North Avenue Station,1,317087,102955
7635,4,5762168,Route 2 - East Lake Station,0,317087,103217
7635,4,5769899,Route 2 - North Avenue Station,1,317087,102955
7635,4,5766760,Route 2 - North Avenue Station,1,316082,102955
7635,4,5791001,Route 2 - East Lake Station,0,317087,103217
7635,4,5754067,Route 2 - East Lake Station,0,315821,103217
7635,4,5793706,Route 2 - East Lake Station,0,315820,103217
7635,4,5777930,Route 2 - North Avenue Station,1,316845,102955
7635,4,5793707,Route 2 - East Lake Station,0,317087,103217
7635,4,5790788,Route 2 - East Lake Station,0,316082,103217
7635,4,5776692,Route 2 - East Lake Station,0,316845,103217
7635,4,5776693,Route 2 - East Lake Station,0,317087,103217
7635,4,5758304,Route 2 - East Lake Station,0,317087,103217
7635,4,5783667,Route 2 - North Avenue Station,1,315821,102955
7635,4,5790698,Route 2 - North Avenue Station,1,315820,102955
7635,4,5790787,Route 2 - East Lake Station,0,315820,103217
7635,4,5778869,Route 2 - North Avenue Station,1,316845,102955
7635,4,5754069,Route 2 - East Lake Station,0,315821,103217
7635,4,5783669,Route 2 - East Lake Station,0,315820,103217
7635,4,5795363,Route 2 - North Avenue Station,1,316845,102955
7635,4,5767212,Route 2 - North Avenue Station,1,316845,102955
7635,4,5776691,Route 2 - North Avenue Station,1,316845,102955
7635,4,5758300,Route 2 - North Avenue Station,1,316082,102955
7635,4,5777933,Route 2 - East Lake Station,0,317087,103217
7635,4,5794533,Route 2 - East Lake Station,0,315821,103217
7635,4,5754062,Route 2 - North Avenue Station,1,317087,102955
7635,4,5763467,Route 2 - North Avenue Station,1,317087,102955
7635,4,5776695,Route 2 - East Lake Station,0,316082,103217
7635,4,5754066,Route 2 - East Lake Station,0,316845,103217
7635,4,5754068,Route 2 - East Lake Station,0,315821,103217
7635,5,5794534,Route 2 - North Avenue Station,1,315580,102955
7635,5,5790207,Route 2 - East Lake Station,0,315581,103217
7635,5,5790785,Route 2 - North Avenue Station,1,316083,102955
7635,5,5786581,Route 2 - East Lake Station,0,317089,103217
7635,5,5758855,Route 2 - East Lake Station,0,315581,103217
7635,5,5775107,Route 2 - East Lake Station,0,315580,103217
7635,5,5758852,Route 2 - East Lake Station,0,317088,103217
7635,5,5787991,Route 2 - East Lake Station,0,315581,103217
7635,5,5780518,Route 2 - North Avenue Station,1,316083,102955
7635,5,5765763,Route 2 - North Avenue Station,1,316083,102955
7635,5,5780513,Route 2 - North Avenue Station,1,316083,102955
7635,5,5754767,Route 2 - East Lake Station,0,315580,103217
7635,5,5780519,Route 2 - East Lake Station,0,317089,103217
7635,5,5789640,Route 2 - North Avenue Station,1,317088,102955
7635,5,5792850,Route 2 - North Avenue Station,1,317088,102955
7635,5,5775102,Route 2 - North Avenue Station,1,317088,102955
7635,5,5775105,Route 2 - East Lake Station,0,315580,103217
7635,5,5792851,Route 2 - North Avenue Station,1,316083,102955
7635,5,5769095,Route 2 - East Lake Station,0,315581,103217
7635,5,5788360,Route 2 - North Avenue Station,1,315580,102955
7635,5,5791002,Route 2 - North Avenue Station,1,317088,102955
7635,5,5780170,Route 2 - North Avenue Station,1,316083,102955
7635,5,5758849,Route 2 - North Avenue Station,1,317089,102955
7635,5,5786168,Route 2 - North Avenue Station,1,317088,102955
7635,5,5786582,Route 2 - East Lake Station,0,315580,103217
7635,5,5758856,Route 2 - East Lake Station,0,316083,103217
7635,5,5772453,Route 2 - East Lake Station,0,317088,103217
7635,5,5769096,Route 2 - East Lake Station,0,317088,103217
7635,5,5765764,Route 2 - North Avenue Station,1,317088,102955
7635,5,5758850,Route 2 - North Avenue Station,1,317089,102955
7635,5,5758851,Route 2 - North Avenue Station,1,315580,102955
7635,5,5780517,Route 2 - North Avenue Station,1,317089,102955
7635,5,5765765,Route 2 - North Avenue Station,1,315580,102955
7635,5,5780171,Route 2 - East Lake Station,0,315581,103217
7635,5,5775106,Route 2 - East Lake Station,0,316083,103217
7635,5,5769094,Route 2 - North Avenue Station,1,317089,102955
7635,5,5754769,Route 2 - East Lake Station,0,315580,103217
7635,5,5793461,Route 2 - North Avenue Station,1,315581,102955
7635,5,5783786,Route 2 - East Lake Station,0,316083,103217
7635,5,5765766,Route 2 - East Lake Station,0,316083,103217
7635,5,5772455,Route 2 - East Lake Station,0,316083,103217
7635,5,5794535,Route 2 - East Lake Station,0,317088,103217
7635,5,5788174,Route 2 - North Avenue Station,1,317088,102955
7635,5,5754768,Route 2 - East Lake Station,0,317089,103217
7635,5,5793460,Route 2 - East Lake Station,0,317089,103217
7635,5,5775103,Route 2 - North Avenue Station,1,315580,102955
7635,5,5754764,Route 2 - North Avenue Station,1,315580,102955
7635,5,5764168,Route 2 - East Lake Station,0,317089,103217
7635,5,5769093,Route 2 - North Avenue Station,1,315580,102955
7635,5,5786173,Route 2 - East Lake Station,0,315581,103217
7635,5,5786169,Route 2 - North Avenue Station,1,316083,102955
7635,5,5775104,Route 2 - North Avenue Station,1,317089,102955
7635,5,5774866,Route 2 - North Avenue Station,1,315581,102955
7635,5,5786170,Route 2 - East Lake Station,0,315580,103217
7635,5,5795364,Route 2 - East Lake Station,0,317088,103217
7635,5,5758854,Route 2 - East Lake Station,0,316083,103217
7635,5,5772452,Route 2 - North Avenue Station,1,315581,102955
7635,5,5786167,Route 2 - North Avenue Station,1,315581,102955
7635,5,5795365,Route 2 - North Avenue Station,1,315581,102955
7635,5,5765768,Route 2 - East Lake Station,0,315581,103217
7635,5,5774867,Route 2 - North Avenue Station,1,317089,102955
7635,5,5765767,Route 2 - East Lake Station,0,317089,103217
7635,5,5764169,Route 2 - East Lake Station,0,317088,103217
7635,5,5784244,Route 2 - East Lake Station,0,315581,103217
7635,5,5780516,Route 2 - North Avenue Station,1,315581,102955
7635,5,5780514,Route 2 - North Avenue Station,1,315580,102955
7635,5,5786171,Route 2 - East Lake Station,0,315580,103217
7635,5,5758853,Route 2 - East Lake Station,0,316083,103217
7635,5,5772456,Route 2 - East Lake Station,0,317089,103217
7635,5,5772454,Route 2 - East Lake Station,0,317088,103217
7635,5,5754766,Route 2 - North Avenue Station,1,316083,102955
7635,5,5754765,Route 2 - North Avenue Station,1,317088,102955
7635,5,5780515,Route 2 - North Avenue Station,1,315581,102955
7635,5,5783785,Route 2 - North Avenue Station,1,315581,102955
7635,5,5793708,Route 2 - East Lake Station,0,317088,103217
7635,5,5786172,Route 2 - East Lake Station,0,315580,103217
7635,5,5764170,Route 2 - East Lake Station,0,317089,103217
7635,5,5792849,Route 2 - North Avenue Station,1,317089,102955
7635,5,5789672,Route 2 - East Lake Station,0,316083,103217
7636,3,5780445,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5772366,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5757598,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5780446,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5766921,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5757602,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5780444,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5766918,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5774080,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5761762,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5753275,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5766919,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5757597,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5757601,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5766922,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5772368,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5781671,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5753274,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5761764,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5757600,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5781673,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5789154,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5761765,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5781672,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5774084,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5780447,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5789153,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5766920,Route 3 - H. E. Holmes Station,1,316084,103144
7636,3,5795366,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5774083,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5772367,Route 3 - H. E. Holmes Station,1,317360,103144
7636,3,5791756,Route 3 Helene S. Mills Senior Center,0,316084,103072
7636,3,5791757,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5774079,Route 3 Helene S. Mills Senior Center,0,317360,103072
7636,3,5774082,Route 3 Helene S. Mills Senior Center,0,316084,103072
